,genre1,genre2,genre3,genre4,genre5,ids,language,overview,popularity,poster_path,release_date,release_year,title,vote_average
985,28,16,53,0,0,357390,ja,"For high schooler Kei—and for at least forty-six others—immortality comes as the nastiest surprise ever.  Sadly for Kei, such a feat doesn't make him a superhero. In the eyes of both the general public and governments, he's a rare specimen who needs to be hunted down and handed over to scientists to be experimented on for life—a demi-human who must die a thousand deaths for the benefit of humanity.",1.118628,/ot7mJtmzLByMFjMZnMpA89WxXA7.jpg,2015-11-27,2015,Ajin: Demi-Human - Compel,6.0
986,36,28,18,0,0,366687,en,A descendant of the Maharaja Ranjit Singh attempts to recover the fabled Koh-I-Noor diamond from Britain's crown jewels when they make a tour stop at a Toronto museum.,1.115833,/jwtbFt9KBT73Hbxmqud1oDPfJ9S.jpg,2015-11-06,2015,The Last King,4.8
987,28,16,35,0,0,357405,ja,"The theatrical version of the Girls und Panzer TV anime. According to the ""The Ibaraki Shimbun"" paper, the movie is a direct sequel to the TV anime.",1.114566,/c3eIqdWkHYeoavjPpCRcdWf7usU.jpg,2015-11-21,2015,Girls und Panzer Movie,10.0
988,28,9648,878,0,0,382651,en,"When a low-level cop, Aiden Magnusson, solves an infamous crime, he is promoted to Sector One and used as a ""poster boy"" of success. But his newly established status and lavish life is jeopardised when the central computer system that governs his city accuses him of murder....Now Aiden must return to the ruins he once called home to solve the mystery and prove his innocence.",1.113067,/uwmRU62xeJuOgQI3oWNedjcFYUD.jpg,2015-01-01,2015,Helix,5.0
989,28,12,878,0,0,327029,en,"Deboot of the Power Rangers. Joseph Kahn's take on the FAN FILM. Not a pilot, not a series, not for profit, strictly for exhibition. This is a bootleg experiment not affiliated or endorsed by Saban Entertainment or Lionsgate nor is it selling any product. He claims no rights to any of the characters. This is the NSFW version.",1.112506,/7YEWtMTWUcLSybO25imetyJX418.jpg,2015-02-24,2015,Power/Rangers,7.3
990,10752,28,18,0,0,323901,en,"World World II: Shortly after D-Day, three American soldiers and two Army Corps nurses are stranded behind enemy lines. They take a high-ranking German officer as their prisoner and try to orchestrate an escape.",1.110915,/ireYmnCVJNX2Oax1uIE7C7UhplC.jpg,2015-06-01,2015,The Last Rescue,4.3
991,28,53,0,0,0,322771,sv,,1.109398,/mslCsgoWeLitGqChLyNHa7zKCfg.jpg,2015-06-29,2015,Johan Falk: Ur askan i elden,6.8
992,28,10751,0,0,0,362150,ta,"Ganesh, a cab driver and a doting brother to his sister Tamizh, is hunting down three notorious criminals in Kolkata. Who is he actually and what's his motive?",1.105159,/n5xUDfeE7YUwoCTX5NdZPUgxYmp.jpg,2015-11-10,2015,Vedhalam,6.0
993,28,14,10749,0,0,370986,,A cruel business official attacks a tribal village for a stone which the people treat it as something special a guy who thinks he is somehow related to the stone comes to their aid.,1.102129,/rzTXYUFdekse7Wftu0aloCNwI3I.jpg,2015-11-11,2015,Akhil: The Power of Jua,1.0
994,53,28,0,0,0,353879,hi,"Phantom is an action thriller that unfolds across various countries around the world. The plot revolves around protagonist Daniyal, whose journey to seek justice takes him from India to Europe, America and the volatile Middle East. However, he finds out that in a mission like this, there is always a price to pay, in this case, a very personal price.",1.101331,/x5VOh4dS2bgGjG36ZfblLRzUSTu.jpg,2015-08-28,2015,Phantom,5.5
995,53,28,18,0,0,361493,ta,"Kathir, a carefree young man, becomes a police informer like his neighbour Prabhakar, and begins to get too close with inspector Soundarapandian, despite the warnings of the latter. It is only when he tries to ride on an ego clash between Soundarapandian and Mathiarasu, a rival inspector, that he realizes he's become a pawn in a dangerous game.",1.100157,/uVvrYBkzaqLsmhifZkY3uk385w3.jpg,2015-09-24,2015,Kirumi,4.5
996,28,0,0,0,0,311166,ta,"A local don locks horns with the new cop, who has come to his place, but both are not what they initially seem to be.",1.098721,/cVWt3BiErpHxpttEGvDJJb9PAxZ.jpg,2015-07-17,2015,Maari,6.1
997,18,28,0,0,0,337876,hi,A vigilante network taking out corrupt officials draws the notice of the authorities.,1.097167,/l798CIaRjYMcHtP5vbpQRJjtOcP.jpg,2015-05-01,2015,Gabbar Is Back,7.1
998,10749,28,35,0,0,363152,te,"Bengal Tiger is an upcoming Telugu film written and directed by Sampath Nandi and produced by K.K. Radha Mohan under the banner Sri Satya Sai Arts. It features Ravi Teja, Tamannaah and Rashi Khanna in the lead roles while Boman Irani, Rao Ramesh and Sayaji Shinde appear in crucial supporting roles. Bheems Cecireleo composes the film's soundtrack and Soundararajan handles the cinematography.  Production began on 30 January 2015 at Ramanaidu Studios in Hyderabad and principal photography began on 4 March 2015. The film is scheduled for a worldwide release on 5 November 2015.",1.096695,/nclHfjOwNnqL2glKbKGOZxL4C3O.jpg,2015-12-10,2015,Bengal Tiger,5.0
999,28,0,0,0,0,353610,en,"A former bounty hunter who finds himself on the run as part of a revamped Condemned tournament, in which convicts are forced to fight each other to the death as part of a game that's broadcast to the public.",1.095637,/2iaerqaKRw1xAUzqIJRF96hZw2u.jpg,2015-11-06,2015,The Condemned 2,3.9
1000,10751,16,12,35,0,211672,en,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",10.882555,/q0R4crx2SehcEEQEkYObktdeFy.jpg,2015-06-17,2015,Minions,6.5
1004,35,0,0,0,0,214756,en,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",5.692114,/A7HtCxFe7Ms8H7e7o2zawppbuDT.jpg,2015-06-25,2015,Ted 2,6.2
1006,35,10402,0,0,0,254470,en,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",4.65977,/eqMkpgTFGSDySzPs5VlvVwhhjfL.jpg,2015-05-07,2015,Pitch Perfect 2,6.8
1008,35,0,0,0,0,257211,en,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",4.298056,/vQ7oVX2j7BnMDYyzuFeG1epqvGb.jpg,2015-09-24,2015,The Intern,7.1
1009,35,12,0,0,0,210860,en,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",4.129492,/56rS3ipzekH2VlHpnH8VOTkKjwR.jpg,2015-01-21,2015,Mortdecai,5.3
1010,35,0,0,0,0,271718,en,"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",3.914281,/2USk7mhiCXRkU9NzttXCzOjg2iV.jpg,2015-07-17,2015,Trainwreck,5.9
1012,12,16,35,10751,0,258509,en,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",3.666477,/Lg83xE4X2EBiXkA1ZCu6dFOjSx.jpg,2015-12-17,2015,Alvin and the Chipmunks: The Road Chip,5.7
1014,16,35,10751,0,0,159824,en,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",3.378577,/cFQHMUmxaO3PEDo5lxuQC8MCRIH.jpg,2015-09-21,2015,Hotel Transylvania 2,6.7
1016,35,10749,0,0,0,357458,ko,"Father, son and even grandson, are all mesmerized by this 29-year-old sexy mom.  Yong-tae is a dying cancer patient whose wife passed away. Seong-min is a nuisance of a son who is of no use. Yeong-chan is Yong-tae’s grandson who is addicted to porn.  A sexy mom comes into the lives of these three men one day. Jin-hee brings positive feelings into the house and prescribes her personal methods of treatment for the three men. Who will get it on with mom?",3.274439,/bMjI7AnHsZvuewvZSrNqqpWipgd.jpg,2015-04-30,2015,Young Mother 3,4.0
1018,14,35,16,878,10751,228161,en,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip (Rihanna), manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh (Jim Parsons). The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",3.159179,/nIvfqZkq4nQmmIwOowRgBLhWoDd.jpg,2015-03-18,2015,Home,6.8
1019,12,35,0,0,0,296099,en,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",2.938052,/q9kL9WW0Uu4AcfTi5iCLcYzBgnm.jpg,2015-07-28,2015,Vacation,6.1
1020,35,0,0,0,0,252838,en,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",2.913719,/u3gLkiOpkNb01r7yvrbbOfBJv3R.jpg,2015-01-16,2015,The Wedding Ringer,6.5
1021,35,0,0,0,0,329263,de,"Mr. Müller is not satisfied with his new work at the Goethe-Gesamtschule. The early getting up and correcting exams annoy him. Director Gerster wants to improve the image of the Goethe-Gesamtschule because she wants to be a symbol of the new company. To achieve this, she wants to take away the partnership from the Schillergymnasium with a Thai school. So, Mr. Müller, Mrs. Schnabelstedt and the 10b must go on a school trip to Thailand.",2.843994,/4jI6sIScJXMNyXxxloSfGqXckRj.jpg,2015-09-10,2015,Fuck You Goethe 2,6.6
1022,16,35,0,0,0,347183,ja,First Haikyuu!! recap movie.,2.814991,/qdM0D0HziZmWyWA3BKbNpiLbzi5.jpg,2015-07-03,2015,Haikyuu!! the Movie: Owari to Hajimari,0.0
1023,35,0,0,0,0,274167,en,"The story of a mild-mannered radio executive (Ferrell) who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",2.781157,/diEAZtU6KJzo6VStL5US8arkdIQ.jpg,2015-12-25,2015,Daddy's Home,5.7
1024,35,0,0,0,0,188222,en,"Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",2.706174,/lR4dwcfgCBMklKjiQXuFzRM3gfl.jpg,2015-06-03,2015,Entourage,6.2
1026,35,0,0,0,0,257091,en,"When obscenely rich hedge-fund manager James is convicted of fraud and sentenced to a stretch in San Quentin, the judge gives him one month to get his affairs in order. Knowing that he won't survive more than a few minutes in prison on his own, James desperately turns to Darnell-- a black businessman who's never even had a parking ticket -- for help. As Darnell puts James through the wringer, both learn that they were wrong about many things, including each other.",2.647002,/qRzUSrN4p6B7fzA5XGm4ebFg3co.jpg,2015-03-26,2015,Get Hard,5.9
1028,35,0,0,0,0,318917,de,"Adolf Hitler wakes up in a vacant lot in Berlin, with no knowledge of anything that happened after 1945. Homeless and destitute. Although everyone recognizes him, nobody believes that he is Hitler; instead, they think he is either a comedian, or a method actor.",2.491389,/3nQebcc0bhUO4wsK8wprL8w7kg5.jpg,2015-10-08,2015,Look Who's Back,6.9
1029,27,35,14,0,0,287903,en,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,2.483458,/27SiV4EBHcTBMz4IKANjhX5iIoX.jpg,2015-11-26,2015,Krampus,6.0
1030,35,878,0,0,0,86828,en,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,2.482707,/yZSdJNUfbK5y7mT80PwWGgvXkXn.jpg,2015-06-26,2015,Absolutely Anything,5.7
1033,35,0,0,0,0,288036,en,"Can two serial cheaters get a second chance at love? After a one-night stand in college, New Yorkers Lainey and Jake meet by chance twelve years later and discover they each have the same problem: because of their monogamy-challenged ways, neither can maintain a relationship. Determined to stay friends despite their mutual attraction, they make a pact to keep it platonic, a deal that proves easier said than done.",2.354506,/sT7WJ14n2tfU7ek9O1c0n2rVMbJ.jpg,2015-06-26,2015,Sleeping with Other People,6.1
1034,12,35,10749,0,0,222936,en,A celebrated military contractor returns to the site of his greatest career triumphs and re-connects with a long-ago love while unexpectedly falling for the hard-charging Air Force watchdog assigned to him.,2.340257,/4Q0rnkCsQ9GhdnR66Bqjvav2Q1x.jpg,2015-05-27,2015,Aloha,5.1
